Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
spambase,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,355.0,105.0,0.0,77.17391304347827,22.82608695652174,0.0,0.5583071182968762,0.2299535582603379,0.4772516128417185,48.12142908641356,97.59878510045377,445.4453609621441,6618.078355654041,-6172.632994691897,0.9683594803524872,14.38712686011748,-13.418767379764994,227.21755432817974,0.49395120506126033,23490.332320642447,0.658273381294964,183.0,0.054945054945054944,10.0,0.945054945054945,172.0,0.34172661870503596,95.0,0.9481865284974094,0.658273381294964,0.7770700636942675,0.5978297494030056,0.9377421140011069,0.9356108117881207,0.7717391304347826,0.16841080408487352,0.8315891959151266,0.22826086956521738,0.8279115230764428,0.7717391304347826,0.7727483271542842,0.5978297494030056,0.9390636654555954,0.9176226003480245,0.7716085285063765,0.7717391304347826,0.032,0.006,0.03125,0.0,31.25,0.0,13103.0,2045814.0,231081.0,77.3913043478261,50.65217391304348,?,?,?,?
spambase,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4140.0,461.0,368.0,93.0,0.0,79.82646420824295,20.17353579175705,0.0,0.609539075236109,0.2017203401041834,0.4490821166902709,42.22750299907659,91.87309263454148,446.16755515500336,5574.876350643255,-5128.708795488252,0.9678254992516342,12.093007268206627,-11.125181768954993,254.0092866488244,0.5509962834030898,26258.526057499155,0.6810035842293907,190.0,0.02197802197802198,4.0,0.978021978021978,178.0,0.31899641577060933,89.0,0.979381443298969,0.6810035842293907,0.80338266384778,0.6525045738625418,0.9477923510181575,0.9576643457692509,0.7982646420824295,0.13923907983106082,0.8607609201689391,0.2017353579175705,0.8559235488367585,0.7982646420824295,0.7992335326170728,0.6525045738625418,0.9475318918325005,0.9361839730261623,0.7981278575363622,0.7982646420824295,0.031,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045321.0,231574.0,79.82646420824295,50.0,?,?,?,?
spambase,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,377.0,83.0,0.0,81.95652173913044,18.043478260869566,0.0,0.6456941351150706,0.17932647047561318,0.4222787392555288,37.55911812868773,86.44009538570272,444.824115587931,5009.743112116569,-4564.918996528638,0.9670089469302847,10.890745895905585,-9.9237369489753,274.2879642937339,0.5962781832472477,28352.19904292671,0.7275985663082437,203.0,0.03867403314917127,7.0,0.9613259668508287,174.0,0.2724014336917563,76.0,0.9666666666666667,0.7275985663082437,0.8302658486707566,0.6756680575352161,0.9465930018416207,0.9511744816288085,0.8195652173913044,0.1306406842322319,0.8693593157677681,0.18043478260869567,0.8601652173913044,0.8195652173913044,0.8212783114940472,0.6756680575352161,0.9469864878942932,0.9303620715282178,0.818845221319137,0.8195652173913044,0.038,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,82.3913043478261,50.32608695652174,?,?,?,?
spambase,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,376.0,84.0,0.0,81.73913043478261,18.26086956521739,0.0,0.6404444196303948,0.1843766069339284,0.42773965888460075,38.61684636758511,87.5579409453983,444.824115587931,6184.689276438275,-5739.865160850343,0.9670089469302847,13.444976687909293,-12.477967740979008,269.7534228149985,0.5864204843804315,27883.4791597756,0.7311827956989247,204.0,0.049723756906077346,9.0,0.9502762430939227,172.0,0.26881720430107525,75.0,0.9577464788732394,0.7311827956989247,0.8292682926829269,0.6676407972354094,0.9437810649715836,0.9443230083688638,0.8173913043478261,0.1359322655549787,0.8640677344450212,0.1826086956521739,0.8548951161643332,0.8173913043478261,0.8192228025490331,0.6676407972354094,0.946352359969246,0.9326572292311168,0.8165033052199682,0.8173913043478261,0.032,0.018,0.03125,0.03125,31.25,31.25,13103.0,2045814.0,231081.0,81.73913043478261,50.32608695652174,?,?,?,?
spambase,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,375.0,85.0,0.0,81.52173913043478,18.47826086956522,0.0,0.6358319052231577,0.18508282075313054,0.42838404043865563,38.76475965773785,87.68984529629101,444.824115587931,7093.51341371745,-6648.689298129519,0.9670089469302847,15.42068133416837,-14.453672387238084,268.97602281791427,0.5847304843867701,27803.122008450875,0.7311827956989247,204.0,0.055248618784530384,10.0,0.9447513812154696,171.0,0.26881720430107525,75.0,0.9532710280373832,0.7311827956989247,0.8275862068965517,0.6620203733655646,0.927067862729955,0.9364651883325686,0.8152173913043478,0.13928321438995347,0.8607167856100466,0.18478260869565216,0.8516949782460035,0.8152173913043478,0.8171002320853624,0.6620203733655646,0.9318130707710959,0.9154089003380868,0.8142614875232173,0.8152173913043478,0.03,0.017,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,81.95652173913044,50.54347826086956,?,?,?,?
spambase,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,368.0,92.0,0.0,80.0,20.0,0.0,0.6097596960699335,0.20042181519303928,0.4453388133295199,41.977442663296486,91.16047275083208,444.824115587931,5964.223250121851,-5519.39913453392,0.9670089469302847,12.965702717656198,-11.998693770725913,254.40788078157692,0.5530606103947324,26297.263507647163,0.6989247311827957,195.0,0.04419889502762431,8.0,0.9558011049723757,173.0,0.3010752688172043,84.0,0.9605911330049262,0.6989247311827957,0.8091286307053943,0.6441489265842815,0.9407017960751698,0.9467607903073587,0.8,0.1452741638448286,0.8547258361551714,0.2,0.8474899848574879,0.8,0.8015839633187443,0.6441489265842815,0.9386135928649469,0.9212356826213178,0.7995414843024689,0.8,0.032,0.017,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,80.65217391304348,50.76086956521739,?,?,?,?
spambase,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,365.0,95.0,0.0,79.34782608695652,20.652173913043477,0.0,0.5952054540738819,0.2039775769461549,0.4496729416623146,42.722180879403304,92.04766509956633,444.824115587931,5377.859142860331,-4933.0350272724,0.9670089469302847,11.690998136652894,-10.723989189722609,250.58318681339952,0.544746058289999,25901.91810872211,0.7025089605734767,196.0,0.06629834254143646,12.0,0.9337016574585635,169.0,0.2974910394265233,83.0,0.9423076923076923,0.7025089605734767,0.8049281314168377,0.6244682526745402,0.9318600368324125,0.9315337231907156,0.7934782608695652,0.15726764283752495,0.842732357162475,0.20652173913043478,0.8354103625842756,0.7934782608695652,0.7953557223218892,0.6244682526745402,0.9369753555171562,0.9288423759875094,0.792764296655301,0.7934782608695652,0.032,0.016,0.046875,0.015625,46.875,15.625,13103.0,2045814.0,231081.0,80.43478260869566,50.54347826086956,?,?,?,?
spambase,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,366.0,94.0,0.0,79.56521739130434,20.434782608695652,0.0,0.6041380573102626,0.20588588635879532,0.4524554450435035,43.12186765439727,92.61724115282689,444.824115587931,6132.795701370723,-5687.971585782791,0.9670089469302847,13.332164568197223,-12.365155621266938,249.40577064259597,0.5421864579186869,25780.21266781099,0.6810035842293907,190.0,0.027624309392265192,5.0,0.9723756906077348,176.0,0.31899641577060933,89.0,0.9743589743589743,0.6810035842293907,0.8016877637130801,0.6459018091313925,0.9433949187112616,0.9554726852167934,0.7956521739130434,0.142272899075918,0.8577271009240821,0.20434782608695654,0.8522988578279801,0.7956521739130434,0.7967889217677588,0.6459018091313925,0.9421092712124304,0.9265770599512042,0.7954627159372576,0.7956521739130434,0.031,0.017,0.03125,0.03125,31.25,31.25,13103.0,2045814.0,231081.0,79.56521739130434,50.32608695652174,?,?,?,?
spambase,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,353.0,107.0,0.0,76.73913043478261,23.26086956521739,0.0,0.5514035727305869,0.23401545731500556,0.4812847628171138,49.01347905817651,98.5185777501867,444.824115587931,7911.8440906225405,-7467.019975034609,0.9670089469302847,17.19966106657074,-16.232652119640456,222.6103845974827,0.48393561869017976,23010.46620613415,0.6487455197132617,181.0,0.049723756906077346,9.0,0.9502762430939227,172.0,0.35125448028673834,98.0,0.9526315789473684,0.6487455197132617,0.7718550106609807,0.594326790426825,0.919701380225351,0.9308030022464586,0.7673913043478261,0.1683695415406418,0.8316304584593581,0.2326086956521739,0.8284519874565642,0.7673913043478261,0.768272168786564,0.594326790426825,0.9205974375730213,0.9054871694173455,0.7673022281686279,0.7673913043478261,0.023,0.015,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,77.17391304347827,50.65217391304348,?,?,?,?
spambase,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,361.0,99.0,0.0,78.47826086956522,21.52173913043478,0.0,0.5842766376980939,0.21415143972381023,0.46032352317881686,44.8145851639998,94.13696131460374,445.4453609621441,5824.536362321583,-5379.091001359438,0.9683594803524872,12.66203557026431,-11.693676089911822,241.68590792997736,0.5254041476738638,24986.107747165643,0.6654676258992805,185.0,0.03296703296703297,6.0,0.967032967032967,176.0,0.3345323741007194,93.0,0.9685863874345549,0.6654676258992805,0.7889125799573561,0.6276625332529745,0.9515969641868922,0.9598747464254088,0.7847826086956522,0.15228201576340455,0.8477179842365955,0.2152173913043478,0.8442284404810966,0.7847826086956522,0.7855792993824997,0.6276625332529745,0.9503966201143241,0.9352912026658888,0.7847001924177024,0.7847826086956522,0.031,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,79.34782608695652,50.65217391304348,?,?,?,?
spambase,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,357.0,103.0,0.0,77.6086956521739,22.391304347826086,0.0,0.5674797341707442,0.22288485438519876,0.4700062345660276,46.64219069221892,96.11709263829508,445.4453609621441,7244.289564907115,-6798.844203944971,0.9683594803524872,15.748455575885034,-14.780096095532546,233.61935811639296,0.5078681698182456,24152.167181427347,0.658273381294964,183.0,0.04395604395604396,8.0,0.9560439560439561,174.0,0.34172661870503596,95.0,0.9581151832460733,0.658273381294964,0.7803837953091685,0.6096183631825809,0.9342438137402166,0.9395999977604726,0.7760869565217391,0.16176961918281907,0.838230380817181,0.22391304347826088,0.8349585391426203,0.7760869565217391,0.7769158367312876,0.6096183631825809,0.9353659595018681,0.9160808388360455,0.7760012102931652,0.7760869565217391,0.031,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,78.04347826086956,50.43478260869565,?,?,?,?
spambase,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4140.0,461.0,362.0,99.0,0.0,78.52494577006507,21.475054229934923,0.0,0.5836123605244191,0.21498002170499558,0.4624633112361077,45.003243136515934,94.61061363655985,446.16755515500336,7376.882706234722,-6930.715151079718,0.9678254992516342,16.00191476406664,-15.034089264815007,241.39956555562307,0.5236433092312864,24954.980449887586,0.6738351254480287,188.0,0.04395604395604396,8.0,0.9560439560439561,174.0,0.32616487455197135,91.0,0.9591836734693877,0.6738351254480287,0.7915789473684209,0.622793410004355,0.9226830517153097,0.9347892542947487,0.7852494577006508,0.15537037620866606,0.844629623791334,0.21475054229934923,0.8397269667904815,0.7852494577006508,0.7864247320684916,0.622793410004355,0.9228618744397906,0.9007457485693727,0.7850512186506534,0.7852494577006508,0.047,0.006,0.03125,0.015625,31.25,15.625,13103.0,2045321.0,231574.0,78.9587852494577,50.32537960954447,?,?,?,?
spambase,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,362.0,98.0,0.0,78.69565217391305,21.304347826086957,0.0,0.5887686778201455,0.21229316299559364,0.458344935830709,44.463842765190606,93.82281486065025,444.824115587931,5844.323707713922,-5399.499592125991,0.9670089469302847,12.705051538508526,-11.73804259157824,242.87750937338376,0.5279945855943126,25105.40885939189,0.6666666666666666,186.0,0.027624309392265192,5.0,0.9723756906077348,176.0,0.3333333333333333,93.0,0.9738219895287958,0.6666666666666666,0.7914893617021277,0.633546083703459,0.9375532188756213,0.9498536668187424,0.7869565217391304,0.14791416446472894,0.8520858355352711,0.21304347826086956,0.8480872323915117,0.7869565217391304,0.7878429437763388,0.633546083703459,0.9374675090423659,0.9206481632073855,0.7868557919621749,0.7869565217391304,0.031,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,79.34782608695652,50.65217391304348,?,?,?,?
spambase,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,370.0,90.0,0.0,80.43478260869566,19.565217391304348,0.0,0.6147618781754229,0.19585227990972512,0.44189642243256533,41.02037416669357,90.455818289629,444.824115587931,6190.455577849328,-5745.631462261396,0.9670089469302847,13.457512125759408,-12.490503178829123,258.7093585588629,0.5624116490410063,26741.892401351502,0.7204301075268817,201.0,0.06629834254143646,12.0,0.9337016574585635,169.0,0.27956989247311825,78.0,0.9436619718309859,0.7204301075268817,0.8170731707317074,0.6408676504541096,0.9388997801936672,0.9365106061155647,0.8043478260869565,0.15021606110151126,0.8497839388984887,0.19565217391304346,0.8415734682695717,0.8043478260869565,0.8063101455882499,0.6408676504541096,0.9426203661372545,0.9337865445898571,0.8033963984499658,0.8043478260869565,0.038,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,80.65217391304348,50.21739130434783,?,?,?,?
spambase,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,359.0,101.0,0.0,78.04347826086956,21.956521739130434,0.0,0.578815679733111,0.21812644370860432,0.46587418577946316,45.685597025990376,95.36404586105654,444.824115587931,5666.580614790474,-5221.756499202543,0.9670089469302847,12.318653510414075,-11.351644563483788,237.38438119862718,0.5160530026057113,24537.603181953476,0.6487455197132617,181.0,0.016574585635359115,3.0,0.9834254143646409,178.0,0.35125448028673834,98.0,0.9836956521739131,0.6487455197132617,0.7818574514038876,0.6303945654885693,0.943820669716232,0.9602994805638964,0.7804347826086957,0.1482638485307931,0.8517361514692069,0.21956521739130436,0.8503977630749843,0.7804347826086957,0.7807305233866896,0.6303945654885693,0.9417441542105439,0.927793800682238,0.7804254434262325,0.7804347826086957,0.032,0.02,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,78.47826086956522,50.21739130434783,?,?,?,?
spambase,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,369.0,91.0,0.0,80.21739130434783,19.782608695652176,0.0,0.6143499410377359,0.19724655573059297,0.44108805860813416,41.312398930918604,90.29034690877432,444.824115587931,5808.7620924260655,-5363.937976838134,0.9670089469302847,12.627743679187098,-11.660734732256813,257.2436784006846,0.5592253878275751,26590.39010818694,0.6989247311827957,195.0,0.03867403314917127,7.0,0.9613259668508287,174.0,0.3010752688172043,84.0,0.9653465346534653,0.6989247311827957,0.8108108108108109,0.6499272111578801,0.9457018950870314,0.9511630248434787,0.8021739130434783,0.14192321500985383,0.8580767849901462,0.19782608695652174,0.8508727187177767,0.8021739130434783,0.8036888131074523,0.6499272111578801,0.9479147671456258,0.938415820403272,0.8017607584805763,0.8021739130434783,0.031,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,80.8695652173913,50.54347826086956,?,?,?,?
spambase,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,370.0,90.0,0.0,80.43478260869566,19.565217391304348,0.0,0.6161619907656363,0.19509394508887493,0.4406961768187511,40.86154436849441,90.21012904293075,444.824115587931,6451.543278552364,-6006.719162964433,0.9670089469302847,14.025094083809488,-13.058085136879201,259.30850326838953,0.5637141375399772,26803.82391957818,0.7132616487455197,199.0,0.055248618784530384,10.0,0.9447513812154696,171.0,0.2867383512544803,80.0,0.9521531100478469,0.7132616487455197,0.8155737704918032,0.6456035040300667,0.9332065981504585,0.940543059739747,0.8043478260869565,0.1463347961259672,0.8536652038740329,0.1956521739130435,0.8455684232075236,0.8043478260869565,0.8061668448562603,0.6456035040300667,0.9346870407248703,0.9203376520245459,0.8036202185792349,0.8043478260869565,0.038,0.016,0.046875,0.015625,46.875,15.625,13103.0,2045814.0,231081.0,80.65217391304348,50.21739130434783,?,?,?,?
spambase,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,361.0,99.0,0.0,78.47826086956522,21.52173913043478,0.0,0.5781614731927823,0.21580272933440098,0.46199766244409385,45.19890556071726,94.57052486242664,444.824115587931,8685.328040770863,-8240.503925182931,0.9670089469302847,18.881147914719268,-17.914138967788983,239.68256673537735,0.5210490581203855,24775.158679305656,0.6953405017921147,194.0,0.07734806629834254,14.0,0.9226519337016574,167.0,0.3046594982078853,85.0,0.9326923076923077,0.6953405017921147,0.7967145790554415,0.6065863181482524,0.9133448187092814,0.9149612395019824,0.7847826086956522,0.16679017320188003,0.83320982679812,0.21521739130434783,0.8264555794447099,0.7847826086956522,0.7867391211564952,0.6065863181482524,0.9158148202676422,0.893393881534597,0.7840385828302612,0.7847826086956522,0.032,0.015,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,79.1304347826087,50.76086956521739,?,?,?,?
spambase,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,370.0,90.0,0.0,80.43478260869566,19.565217391304348,0.0,0.6189319047882035,0.19521596234393174,0.4407812267703627,40.88710033066921,90.22753869500751,444.824115587931,4712.860032011857,-4268.035916423925,0.9670089469302847,10.245347895677948,-9.278338948747663,259.17742291150296,0.5634291802423977,26790.27459604648,0.6989247311827957,195.0,0.03314917127071823,6.0,0.9668508287292817,175.0,0.3010752688172043,84.0,0.9701492537313433,0.6989247311827957,0.8125,0.6557243734841156,0.9517911245767243,0.9547151678423637,0.8043478260869565,0.13857226617487906,0.861427733825121,0.1956521739130435,0.8542803023659611,0.8043478260869565,0.8057929841897233,0.6557243734841155,0.9515262032739349,0.9368942737858985,0.8039772727272727,0.8043478260869565,0.021,0.016,0.015625,0.015625,15.625,15.625,13103.0,2045814.0,231081.0,81.08695652173913,50.43478260869565,?,?,?,?
spambase,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,370.0,90.0,0.0,80.43478260869566,19.565217391304348,0.0,0.6170354473469992,0.19654380784331896,0.4424996685263792,41.129908939257604,90.49195203003181,445.4453609621441,6571.59150129784,-6126.146140335696,0.9683594803524872,14.286068481082262,-13.317709000729774,258.8122056483017,0.5626352296702211,26756.668239356473,0.7086330935251799,197.0,0.04945054945054945,9.0,0.9505494505494505,173.0,0.29136690647482016,81.0,0.9563106796116505,0.7086330935251799,0.8140495867768596,0.6482064104364186,0.942732627085145,0.9432930997030038,0.8043478260869565,0.14516528201232612,0.8548347179876739,0.1956521739130435,0.8474239105506493,0.8043478260869565,0.8059499517054727,0.6482064104364186,0.9443317825433872,0.9322580222696571,0.8038137842141179,0.8043478260869565,0.032,0.022,0.03125,0.03125,31.25,31.25,13103.0,2045814.0,231081.0,80.43478260869566,50.21739130434783,?,?,?,?
spambase,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,373.0,87.0,0.0,81.08695652173913,18.91304347826087,0.0,0.6314374125101303,0.1883739328700174,0.4309233527757836,39.420233028404766,88.12457531972599,445.4453609621441,5866.999751775647,-5421.554390813503,0.9683594803524872,12.754347286468798,-11.785987806116312,266.15122595745913,0.5785896216466503,27515.394942844592,0.7050359712230215,196.0,0.027472527472527472,5.0,0.9725274725274725,177.0,0.2949640287769784,82.0,0.9751243781094527,0.7050359712230215,0.8183716075156575,0.6679749065499766,0.9468436240018974,0.9562606351511153,0.8108695652173913,0.1333061214668972,0.8666938785331028,0.1891304347826087,0.8597020771582745,0.8108695652173913,0.8121794456186757,0.6679749065499766,0.9497174119280781,0.9381493724053357,0.8105463479755158,0.8108695652173913,0.031,0.031,0.03125,0.03125,31.25,31.25,13103.0,2045814.0,231081.0,82.17391304347827,50.76086956521739,?,?,?,?
spambase,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4140.0,461.0,382.0,79.0,0.0,82.86334056399133,17.136659436008678,0.0,0.6599056824018305,0.17207104369410028,0.41397096490447244,36.0208123280681,84.69006311580671,446.16755515500336,4740.760636373014,-4294.59308121801,0.9678254992516342,10.283645632045584,-9.315820132793949,282.39115516223256,0.6125621587033244,29192.537029114523,0.7562724014336918,211.0,0.06043956043956044,11.0,0.9395604395604396,171.0,0.24372759856630824,68.0,0.9504504504504504,0.7562724014336918,0.842315369261477,0.6807180711888684,0.9445626058529284,0.9469462280963946,0.8286334056399133,0.1328005646457819,0.867199435354218,0.17136659436008678,0.8576860062851042,0.8286334056399133,0.8304858330186047,0.6807180711888684,0.947835839201034,0.9373281895663955,0.8273334566022349,0.8286334056399133,0.022,0.016,0.015625,0.015625,15.625,15.625,13103.0,2045321.0,231574.0,82.86334056399133,50.108459869848154,?,?,?,?
spambase,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,368.0,92.0,0.0,80.0,20.0,0.0,0.6111652180304674,0.19990848364030356,0.444024799889749,41.86992769142843,90.89149532783387,444.824115587931,5019.260592965425,-4574.436477377493,0.9670089469302847,10.911436071663967,-9.94442712473368,254.90950724758702,0.5541511027121457,26349.11490202438,0.6917562724014337,193.0,0.03314917127071823,6.0,0.9668508287292817,175.0,0.30824372759856633,86.0,0.9698492462311558,0.6917562724014337,0.8075313807531379,0.6494130419633661,0.9491376066852809,0.9531779173782683,0.8,0.14139289886928455,0.8586071011307155,0.2,0.8520610716417335,0.8,0.8013631458376719,0.6494130419633661,0.9504271500856237,0.9406873812795932,0.7996932921865236,0.8,0.031,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,80.8695652173913,50.869565217391305,?,?,?,?
spambase,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,365.0,95.0,0.0,79.34782608695652,20.652173913043477,0.0,0.5966699892937571,0.20659271294636267,0.4530545099171326,43.26990928611248,92.73986921814227,444.824115587931,6031.7141466329485,-5586.890031045017,0.9670089469302847,13.112422057897714,-12.145413110967429,248.40612269422897,0.5400133102048456,25676.88251375945,0.6953405017921147,194.0,0.055248618784530384,10.0,0.9447513812154696,171.0,0.3046594982078853,85.0,0.9509803921568627,0.6953405017921147,0.803312629399586,0.6294317452187451,0.9487712627972831,0.9491344881367995,0.7934782608695652,0.1533863778619809,0.8466136221380192,0.20652173913043478,0.8396214633951407,0.7934782608695652,0.7951660815554956,0.6294317452187451,0.9500647020991375,0.9334415634638752,0.79296066252588,0.7934782608695652,0.032,0.016,0.046875,0.015625,46.875,15.625,13103.0,2045814.0,231081.0,79.78260869565217,50.32608695652174,?,?,?,?
spambase,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,373.0,87.0,0.0,81.08695652173913,18.91304347826087,0.0,0.6279424342716894,0.18986778674808588,0.4348845249969334,39.76694914247831,89.02048890449502,444.824115587931,6481.663579191639,-6036.839463603707,0.9670089469302847,14.090572998242694,-13.123564051312407,264.5196856106783,0.5750427948058224,27342.48583060295,0.7240143369175627,202.0,0.055248618784530384,10.0,0.9447513812154696,171.0,0.27598566308243727,77.0,0.9528301886792453,0.7240143369175627,0.8228105906313646,0.6554229141969652,0.9340977049050476,0.9367136215410456,0.8108695652173913,0.14210384708435897,0.857896152915641,0.1891304347826087,0.8492218304268438,0.8108695652173913,0.8127344806083848,0.6554229141969653,0.9385390326282828,0.923713178839497,0.8100066939170809,0.8108695652173913,0.032,0.006,0.03125,0.0,31.25,0.0,13103.0,2045814.0,231081.0,81.08695652173913,50.21739130434783,?,?,?,?
spambase,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,359.0,101.0,0.0,78.04347826086956,21.956521739130434,0.0,0.5742770223215923,0.21817202623195897,0.46453962279768035,45.69514407933247,95.09086196445092,444.824115587931,7212.638025132667,-6767.813909544736,0.9670089469302847,15.67964788072319,-14.712638933792904,237.39926172375138,0.5160853515733725,24539.1413304146,0.6702508960573477,187.0,0.049723756906077346,9.0,0.9502762430939227,172.0,0.32974910394265233,92.0,0.9540816326530612,0.6702508960573477,0.7873684210526316,0.6130165087166172,0.9245331590724569,0.9349302041572174,0.7804347826086957,0.15990764345742534,0.8400923565425746,0.21956521739130436,0.8350282998574925,0.7804347826086957,0.7817280230375645,0.6130165087166172,0.9247902885722231,0.9074804952289786,0.7802010644589,0.7804347826086957,0.031,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,79.1304347826087,50.869565217391305,?,?,?,?
spambase,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,366.0,94.0,0.0,79.56521739130434,20.434782608695652,0.0,0.5998297147722434,0.20458454045518878,0.450854141421435,42.849306641010855,92.28945567616023,444.824115587931,6720.256858317255,-6275.432742729324,0.9670089469302847,14.60925403982012,-13.642245092889834,250.45998713722244,0.5444782329070053,25889.183383922973,0.7025089605734767,196.0,0.06077348066298342,11.0,0.9392265193370166,170.0,0.2974910394265233,83.0,0.9468599033816425,0.7025089605734767,0.8065843621399177,0.6301617038760838,0.9265530010495258,0.9285406619602757,0.7956521739130434,0.1539166940025502,0.8460833059974499,0.20434782608695654,0.8386836226155697,0.7956521739130434,0.7974658088262576,0.6301617038760838,0.9285710780325396,0.9152815362401168,0.7949972501943827,0.7956521739130434,0.037,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,80.0,50.54347826086956,?,?,?,?
